11.963,8.79247,0.179203,0,0.10056
15.369,11.6001,0.597295,0,0.20083
8.81887,4.79654,0.927141,0,0.301108
7.67574,3.40011,1.14874,0,0.401355
4.85895,1.30623,0.584011,0,0.501711
3.06203,0.115806,0.104408,0,0.602113
3.49982,0.262786,0.339692,0,0.702508
3.05127,0.107851,0.10375,0,0.802959
2.99016,0.0929591,0.0605068,0,0.90358
3.00421,0.103903,0.0498246,0,1.00403
3.06118,0.150316,0.0644427,0,1.10442
3.4414,0.373678,0.183647,0,1.2048
3.07747,0.104857,0.103337,0,1.3052
4.7039,1.43416,0.331323,0,1.40556
3.59929,0.591043,0.154066,0,1.50598
3.77185,0.72158,0.110159,0,1.60641
3.49749,0.463867,0.16296,0,1.70707
3.17013,0.211717,0.103428,0,1.80753
4.34213,1.198,0.224472,0,1.9078
3.44171,0.461489,0.103212,0,2.00818
3.43581,0.459636,0.101888,0,2.10867
3.88261,0.791567,0.157434,0,2.20927
3.17423,0.263279,0.0504086,0,2.30977
3.39731,0.369643,0.155016,0,2.41037
3.38598,0.417962,0.102445,0,2.51106
3.1393,0.176849,0.0934298,0,2.61166
3.33727,0.335561,0.133376,0,2.71234
3.09,0.188759,0.0502648,0,2.81282
3.56077,0.618907,0.0502843,0,2.91326
3.18993,0.248389,0.0655092,0,3.01389
3.17085,0.247908,0.0647112,0,3.11434
3.7434,0.761959,0.100582,0,3.21476
3.0303,0.0927457,0.103505,0,3.31545
3.02061,0.0943324,0.0917541,0,3.41607
3.01499,0.0954803,0.0503966,0,3.51659
2.9791,0.0821328,0.0499477,0,3.61709
3.12718,0.210271,0.0653299,0,3.71753
2.97653,0.0837068,0.0489176,0,3.81797
2.99606,0.102956,0.0499596,0,3.91845
2.99175,0.093084,0.0493512,0,4.01894
4.92547,1.96527,0.0620405,0,4.11953
10.7891,7.75781,0.0666821,0,4.21976
13.2447,10.1909,0.1061,0,4.32
5.75063,2.74186,0.115323,0,4.42016
15.8813,12.6343,0.103755,0,4.52031
13.7969,10.6434,0.102819,0,4.62048
14.7992,11.643,0.118673,0,4.72065
14.3768,11.1605,0.125971,0,4.82082
13.5241,10.229,0.103725,0,4.921
12.2677,8.94542,0.090167,0,5.02118
12.7942,9.5392,0.0498071,0,5.12136
13.8279,10.4863,0.0653498,0,5.22153
15.6045,12.3549,0.0662704,0,5.32169
13.9084,10.8099,0.050267,0,5.42186
14.8988,11.7737,0.0883543,0,5.52203
14.4819,11.257,0.117443,0,5.6222
12.7073,9.56757,0.115864,0,5.72242
7.90232,4.82229,0.13665,0,5.82281
8.35684,5.32951,0.115558,0,5.92303
15.952,12.7613,0.12115,0,6.02316
11.5881,8.34147,0.118678,0,6.12332
4.89133,1.87015,0.115895,0,6.22351
13.2929,10.2831,0.104035,0,6.32369
15.059,12.0452,0.103781,0,6.42381
15.0702,12.1126,0.0584966,0,6.52398
16.7643,13.7304,0.0501277,0,6.62413
13.6522,10.5447,0.0667501,0,6.72425
4.28349,1.34796,0.0501162,0,6.82442
5.07829,2.03814,0.120437,0,6.92464
3.05291,0.100377,0.104629,0,7.02512
4.09762,1.13018,0.0808571,0,7.1257
3.36287,0.437231,0.0643031,0,7.22632
3.15327,0.202207,0.0955583,0,7.32676
3.2093,0.231917,0.122645,0,7.42716
3.19259,0.200239,0.117109,0,7.52775
3.17187,0.211478,0.114247,0,7.62818
3.19671,0.228239,0.11647,0,7.7288
3.04217,0.111926,0.103281,0,7.82941
3.19613,0.201891,0.115886,0,7.93
3.21863,0.2409,0.127883,0,8.03059
3.11617,0.155558,0.116706,0,8.13113
3.15124,0.208523,0.105097,0,8.2316
3.09529,0.12349,0.103136,0,8.33206
3.15969,0.225844,0.0841795,0,8.43266
3.19544,0.268881,0.0646771,0,8.53317
3.18241,0.233044,0.0970765,0,8.6336
3.34583,0.354534,0.132248,0,8.7341
3.2319,0.26253,0.120864,0,8.83459
3.61592,0.578547,0.137352,0,8.93513
3.22855,0.255704,0.117002,0,9.03568
3.03399,0.0967438,0.104186,0,9.13615
3.30577,0.386604,0.068706,0,9.23676
2.98097,0.0934212,0.0505841,0,9.33721
3.05919,0.132408,0.0500512,0,9.43781
3.11272,0.193387,0.0660311,0,9.53834
2.98615,0.102223,0.0500497,0,9.63894
2.99022,0.100695,0.0501959,0,9.73956
3.00808,0.0910022,0.0494445,0,9.84017
3.20904,0.316136,0.0493488,0,9.94066
3.14821,0.225425,0.0776699,0,10.0412
3.00518,0.110285,0.0504332,0,10.1417
3.4495,0.519886,0.0508798,0,10.2422
3.02158,0.123538,0.0499924,0,10.3426
3.01991,0.125203,0.0509016,0,10.443
3.05434,0.146328,0.0557655,0,10.5434
3.04269,0.143287,0.0583762,0,10.6441
2.99021,0.100867,0.0500542,0,10.7447
2.97237,0.0891848,0.049901,0,10.8453
3.01266,0.0938802,0.0502009,0,10.9459
3.00409,0.108249,0.0494937,0,11.0464
3.20194,0.288625,0.0626519,0,11.1467
3.08064,0.1871,0.0499539,0,11.2475
3.21294,0.270102,0.0512525,0,11.3478
3.24624,0.325854,0.0504352,0,11.4483
3.12909,0.216878,0.0505746,0,11.5488
3.46756,0.523626,0.0623979,0,11.6493
3.26824,0.34871,0.0516382,0,11.7497
3.11938,0.216737,0.0505771,0,11.8502
3.55289,0.604686,0.0522775,0,11.9506
3.30024,0.372062,0.0662389,0,12.051
4.04955,1.00259,0.122115,0,12.1515
11.6206,8.40299,0.251421,0,12.2518
4.16455,1.05441,0.193109,0,12.352
3.50658,0.517492,0.102615,0,12.4523
3.82691,0.857372,0.0967682,0,12.5525
5.3038,2.18133,0.18698,0,12.6528
6.7076,3.51515,0.232962,0,12.7529
5.40621,2.27882,0.214653,0,12.8531
8.55916,4.27352,1.13212,0,12.9538
6.6863,3.05115,0.606518,0,13.0541
4.36626,1.26189,0.188934,0,13.1547
3.87095,0.815841,0.110898,0,13.255
4.09692,1.08403,0.111307,0,13.3554
5.40073,2.10349,0.336089,0,13.4556
5.79733,2.45327,0.381595,0,13.5558
3.97485,0.881479,0.186222,0,13.6563
3.68615,0.641063,0.150375,0,13.757
10.5951,7.54574,0.114945,0,13.8572
12.2962,7.0593,2.06343,0,13.9574
7.33829,2.68411,1.55241,0,14.0576
5.50928,2.43262,0.150812,0,14.1579
4.52786,1.17806,0.369056,0,14.2582
4.20529,1.14091,0.173395,0,14.3585
4.7329,1.40159,0.354576,0,14.4589
4.63143,1.00614,0.647488,0,14.5592
3.62302,0.364748,0.361254,0,14.6597
4.53786,0.985811,0.588537,0,14.76
3.82844,0.48875,0.430276,0,14.8605
3.04884,0.102782,0.103086,0,14.961
3.05234,0.112273,0.103917,0,15.0614
3.26443,0.331022,0.0777353,0,15.1618
3.48222,0.562419,0.0505066,0,15.2621
3.01306,0.114759,0.0507674,0,15.3624
3.15235,0.232319,0.0502064,0,15.4627
3.34767,0.423496,0.050485,0,15.5631
3.95113,0.687624,0.327447,0,15.6633
4.27817,1.03335,0.308726,0,15.7636
3.88444,0.816408,0.159418,0,15.8639
3.69568,0.688006,0.120386,0,15.9644
3.33919,0.354965,0.117461,0,16.0648
4.62001,1.26621,0.394931,0,16.1651
4.91139,1.27238,0.643109,0,16.2654
3.52664,0.341783,0.299535,0,16.3658
3.06871,0.122736,0.104052,0,16.4662
3.71471,0.450365,0.366064,0,16.5667
3.58957,0.421667,0.249381,0,16.667
4.30144,1.15213,0.217613,0,16.7673
4.15504,0.894531,0.346697,0,16.8675
4.09248,0.945447,0.224354,0,16.9679
3.55449,0.478705,0.173978,0,17.0685
4.0524,0.950673,0.172504,0,17.1689
4.49023,1.24952,0.305845,0,17.2693
3.14476,0.193988,0.109355,0,17.3699
3.66733,0.63608,0.149148,0,17.4703
3.99112,0.823329,0.248761,0,17.5708
4.12184,0.924305,0.274921,0,17.6712
4.08219,0.995753,0.16961,0,17.7715
4.14202,1.0606,0.170962,0,17.8718
3.38431,0.410229,0.102178,0,17.9723
3.85529,0.68994,0.241259,0,18.0729
3.75746,0.567035,0.293917,0,18.1734
3.71331,0.589668,0.225824,0,18.2736
3.17657,0.222763,0.10348,0,18.3741
3.2497,0.286546,0.103314,0,18.4745
3.07978,0.172627,0.0562253,0,18.5749
3.00019,0.102947,0.0491959,0,18.6754
3.01664,0.126225,0.0505811,0,18.7758
3.30011,0.366815,0.0512719,0,18.8761
4.22547,1.0995,0.218955,0,18.9764
5.01319,1.8778,0.170681,0,19.0767
4.37878,1.28064,0.178199,0,19.1772
4.23025,1.11502,0.171963,0,19.2776
3.96977,0.921048,0.154241,0,19.3782
3.92526,0.863198,0.160122,0,19.4787
3.44927,0.459305,0.113877,0,19.5792
3.29562,0.315468,0.116305,0,19.6795
3.21174,0.255997,0.103158,0,19.78
3.10717,0.152199,0.1042,0,19.8804
3.24227,0.239161,0.130438,0,19.9809
3.07356,0.122851,0.113285,0,20.0814
9.10058,5.74048,0.371474,0,20.182
4.86896,1.85751,0.103356,0,20.2824
8.89504,5.05998,0.738025,0,20.3828
6.37245,2.98655,0.385371,0,20.4832
4.57876,1.55859,0.102931,0,20.5834
3.94918,0.963963,0.103358,0,20.6838
6.5934,3.26522,0.352935,0,20.7841
5.72195,1.58179,1.05143,0,20.8844
5.74002,1.89945,0.803294,0,20.9851
4.01774,0.939314,0.142334,0,21.0855
3.72365,0.742511,0.103055,0,21.1858
3.72381,0.759352,0.0661166,0,21.2862
3.37276,0.445997,0.0507022,0,21.3868
3.23782,0.323979,0.0510587,0,21.4872
3.10356,0.202001,0.0506518,0,21.5878
3.27308,0.351708,0.0513508,0,21.6882
3.12465,0.19773,0.0502678,0,21.7887
9.51316,5.61026,0.808108,0,21.8891
5.39744,1.20252,1.12141,0,21.9896
3.46399,0.503155,0.102694,0,22.0902
5.88674,2.49659,0.408168,0,22.1906
3.46669,0.486161,0.103755,0,22.2912
3.42901,0.47977,0.0760889,0,22.3916
3.07557,0.14004,0.0498192,0,22.4921
3.09945,0.201661,0.049847,0,22.5928
4.70435,0.944727,0.740388,0,22.6933
3.28688,0.309593,0.12882,0,22.7938
4.55858,1.45095,0.18154,0,22.894
5.85809,1.84715,0.946552,0,22.9943
4.10494,1.01764,0.177113,0,23.0946
4.7217,1.21385,0.540231,0,23.1949
4.44043,0.834313,0.627866,0,23.2951
3.59083,0.431465,0.260278,0,23.3955
4.8905,1.12744,0.768309,0,23.4958
3.10221,0.148644,0.10361,0,23.5961
3.80097,0.585267,0.314009,0,23.6964
3.47546,0.485967,0.108399,0,23.7966
4.87034,1.18739,0.674551,0,23.8969
4.45121,1.25072,0.265642,0,23.9972
3.71025,0.701734,0.108556,0,24.0974
5.08611,2.05834,0.103031,0,24.1977
3.3349,0.294793,0.170822,0,24.298
3.34803,0.369348,0.103028,0,24.3982
3.62797,0.636005,0.103161,0,24.4985
3.85579,0.840674,0.144446,0,24.5989
6.37374,2.80693,0.539314,0,24.6991
5.05432,1.70874,0.385408,0,24.7993
3.61218,0.635402,0.101409,0,24.8995
3.86061,0.862646,0.109694,0,24.9998
4.28004,1.09546,0.264279,0,25.1001
3.64674,0.660149,0.103101,0,25.2007
3.45748,0.314454,0.239866,0,25.3012
3.1199,0.173833,0.103602,0,25.4018
3.1964,0.237429,0.103752,0,25.5022
3.06337,0.141939,0.0767322,0,25.6028
3.03992,0.142563,0.050361,0,25.7031
3.19905,0.238989,0.090971,0,25.8034
7.02786,4.06226,0.0762673,0,25.9037
10.2922,5.3801,1.64726,0,26.0038
4.29303,1.06005,0.290668,0,26.104
4.2164,1.1279,0.173546,0,26.2043
4.15612,1.06834,0.170672,0,26.3045
3.89666,0.836532,0.156926,0,26.4047
4.00571,0.927016,0.163278,0,26.505
3.63184,0.618086,0.128242,0,26.6053
3.45946,0.464772,0.113378,0,26.7056
3.25578,0.286774,0.109783,0,26.8059
3.11015,0.157924,0.103814,0,26.9063
3.02984,0.0909103,0.0988155,0,27.0067
3.27203,0.326686,0.0808735,0,27.1071
3.34679,0.427956,0.0497659,0,27.2073
3.08832,0.181908,0.0511045,0,27.3076
2.97221,0.0818263,0.0515597,0,27.408
3.17763,0.264245,0.050354,0,27.5083
3.27154,0.34836,0.0508089,0,27.6086
3.46274,0.554112,0.0497788,0,27.7088
3.48251,0.515545,0.0517371,0,27.8091
3.53877,0.592458,0.0521728,0,27.9094
3.28181,0.361032,0.0500124,0,28.0098
3.3151,0.407161,0.0599482,0,28.1101
3.33734,0.414315,0.0508008,0,28.2104
3.0176,0.0924701,0.0506456,0,28.3107
3.01777,0.119482,0.0507724,0,28.4111
3.095,0.18912,0.0502089,0,28.5114
2.9723,0.102514,0.0500403,0,28.6117
3.2958,0.333915,0.0641969,0,28.712
3.28478,0.377204,0.059214,0,28.8123
4.19517,1.07879,0.195506,0,28.9125
4.11317,1.02136,0.173146,0,29.0127
4.16575,1.07414,0.17081,0,29.113
4.24183,1.16878,0.159538,0,29.2133
3.63065,0.610053,0.129465,0,29.3136
3.9538,0.899794,0.147507,0,29.414
3.22623,0.263955,0.104336,0,29.5144
3.28332,0.311779,0.116632,0,29.6149
3.08311,0.139886,0.104762,0,29.7153
3.17853,0.232798,0.0569063,0,29.8155
3.39867,0.468137,0.0509671,0,29.9158
7.84875,4.19716,0.626408,0,30.0161
4.33329,0.936067,0.428364,0,30.1163
3.27768,0.313059,0.104049,0,30.2166
3.14307,0.182507,0.103421,0,30.3169
7.28997,3.73294,0.536408,0,30.4172
4.38856,1.19453,0.258482,0,30.5174
3.50888,0.520686,0.103802,0,30.6177
3.54144,0.564092,0.0885626,0,30.7179
3.51302,0.563805,0.0503425,0,30.8183
3.2441,0.327011,0.0508008,0,30.9186
3.43931,0.494937,0.0626657,0,31.0189
9.67238,6.21392,0.415296,0,31.1191
7.84905,3.02373,1.61073,0,31.2193
3.71626,0.432569,0.391169,0,31.3196
5.66279,2.25388,0.40617,0,31.4198
3.55664,0.563754,0.102736,0,31.5201
3.44608,0.463419,0.102138,0,31.6204
4.75391,0.946738,0.774023,0,31.7208
3.40477,0.396579,0.138582,0,31.8211
4.71098,1.64589,0.185007,0,31.9214
3.81105,0.693761,0.181688,0,32.0218
3.16297,0.211472,0.103231,0,32.1223
3.58895,0.514701,0.192709,0,32.2228
3.01794,0.0885664,0.089326,0,32.3233
2.99355,0.0939283,0.049092,0,32.4237
3.10836,0.209556,0.0497277,0,32.524
3.94601,1.02937,0.0500612,0,32.6243
4.56887,1.53258,0.135098,0,32.7247
3.00006,0.102727,0.049844,0,32.8251
3.03113,0.138069,0.0498202,0,32.9256
3.0493,0.11703,0.0651852,0,33.0262
3.19316,0.259159,0.071246,0,33.1267
3.61493,0.654315,0.0900197,0,33.227
3.22647,0.256252,0.116354,0,33.3275
3.18286,0.217889,0.115398,0,33.428
3.05784,0.111841,0.104091,0,33.5284
3.33586,0.346466,0.127741,0,33.6288
3.06612,0.0997594,0.103555,0,33.7293
3.03565,0.0981346,0.103898,0,33.8299
3.24692,0.265867,0.121387,0,33.9304
3.29994,0.319858,0.124423,0,34.0309
5.05156,2.03069,0.11534,0,34.1313
3.18382,0.229771,0.103944,0,34.2318
3.053,0.117838,0.104475,0,34.3322
3.0015,0.0909499,0.0783475,0,34.4327
3.32675,0.347012,0.0797291,0,34.5332
3.01403,0.123279,0.0503425,0,34.6338
3.04356,0.14611,0.0495134,0,34.7343
2.98898,0.0945024,0.0505937,0,34.8347
2.96453,0.0851649,0.0497934,0,34.9352
3.0552,0.129005,0.067545,0,35.0356
3.09832,0.146556,0.110562,0,35.136
3.16373,0.185914,0.103741,0,35.2365
3.03748,0.0965727,0.104165,0,35.337
3.02903,0.130939,0.054861,0,35.4377
3.47232,0.536259,0.0517736,0,35.5382
3.39045,0.45203,0.063925,0,35.6386
3.30845,0.35539,0.0507917,0,35.739
3.58042,0.60386,0.0824413,0,35.8393
3.12365,0.169076,0.104,0,35.9397
4.57152,1.54804,0.140163,0,36.0399
6.7011,3.09788,0.612579,0,36.1402
15.6229,11.8283,0.676666,0,36.2404
8.14527,4.16777,0.920471,0,36.3407
3.59382,0.602087,0.103237,0,36.441
4.83322,1.24899,0.590167,0,36.5413
4.11411,1.01926,0.197712,0,36.6417
4.0697,0.97772,0.168557,0,36.742
4.04838,0.955567,0.179245,0,36.8423
3.95861,0.905909,0.183581,0,36.9428
4.64294,1.44638,0.205779,0,37.0432
3.35606,0.386987,0.103277,0,37.1436
3.63087,0.636106,0.102392,0,37.2439
3.38103,0.434237,0.0656599,0,37.3443
3.4529,0.509874,0.0501964,0,37.4446
3.39402,0.469939,0.0495632,0,37.545
4.1802,1.11559,0.158784,0,37.6454
3.82021,0.743174,0.180546,0,37.7457
14.6823,10.6754,0.860584,0,37.8463
8.2878,3.19115,1.96495,0,37.9467
7.1309,2.56114,1.41132,0,38.0469
5.79827,1.4504,1.20736,0,38.1479
4.51662,1.31749,0.259784,0,38.2482
3.71068,0.703739,0.122006,0,38.3485
3.10156,0.150758,0.103598,0,38.4488
3.84852,0.835206,0.132251,0,38.549
3.67963,0.534469,0.249348,0,38.6493
8.80748,5.09342,0.671409,0,38.7495
11.2006,5.56239,2.44442,0,38.8498
10.2833,4.97735,2.03637,0,38.9503
4.41342,1.01883,0.401731,0,39.0507
3.73814,0.754014,0.103242,0,39.1511
4.29099,1.27431,0.111121,0,39.2514
4.55293,1.18628,0.405961,0,39.3519
3.69009,0.688906,0.111065,0,39.4522
5.14404,1.27069,0.817329,0,39.5525
4.23155,1.10587,0.20504,0,39.6528
4.05872,0.978358,0.167801,0,39.7531
4.10245,1.00196,0.194551,0,39.8534
3.29727,0.307388,0.120825,0,39.9537
3.08519,0.14222,0.103585,0,40.054
3.14411,0.191944,0.102968,0,40.1543
3.00936,0.103572,0.0574891,0,40.2546
2.99408,0.101247,0.0503194,0,40.355
3.00485,0.104958,0.0501974,0,40.4553
3.20483,0.274752,0.0637437,0,40.5556
3.02323,0.127901,0.0512515,0,40.656
3.05547,0.151344,0.0501944,0,40.7563
2.984,0.0833706,0.0499006,0,40.8566
3.97901,0.989196,0.117809,0,40.9568
2.99093,0.11366,0.0543196,0,41.0571
3.22683,0.23618,0.112843,0,41.1574
